"t";"Electricity.Co2.Emission";"Spot.price";"hour";"dayOfWeek";"workDay"
"12019";2024-02-01;130.916666666667;0.41;19;"Thursday";"workDay"
"12020";2024-02-01;133;0.41;20;"Thursday";"workDay"
"12021";2024-02-01;107.916666666667;0.409;21;"Thursday";"workDay"
"12022";2024-02-01;101.833333333333;0.405;22;"Thursday";"workDay"
"12023";2024-02-01;NA;0.416;23;"Thursday";"workDay"
"12024";2024-02-02;NA;0.41;0;"Friday";"workDay"
"12025";2024-02-02;62.6666666666667;0.402;1;"Friday";"workDay"
"12026";2024-02-02;59.4166666666667;0.395;2;"Friday";"workDay"
"12027";2024-02-02;56.5833333333333;0.384;3;"Friday";"workDay"
"12028";2024-02-02;55.25;0.396;4;"Friday";"workDay"
"12029";2024-02-02;67.25;0.404;5;"Friday";"workDay"
"12030";2024-02-02;87.25;0.431;6;"Friday";"workDay"
"12031";2024-02-02;80.4166666666667;0.446;7;"Friday";"workDay"
"12032";2024-02-02;76.0833333333333;0.433;8;"Friday";"workDay"
"12033";2024-02-02;64.9166666666667;0.423;9;"Friday";"workDay"
"12034";2024-02-02;61.1666666666667;0.403;10;"Friday";"workDay"
"12035";2024-02-02;54;0.399;11;"Friday";"workDay"
"12036";2024-02-02;53.75;0.396;12;"Friday";"workDay"
"12037";2024-02-02;49.5833333333333;0.385;13;"Friday";"workDay"
"12038";2024-02-02;46.1666666666667;0.383;14;"Friday";"workDay"
"12039";2024-02-02;45;0.385;15;"Friday";"workDay"
"12040";2024-02-02;45.25;0.395;16;"Friday";"workDay"
"12041";2024-02-02;47.1666666666667;0.397;17;"Friday";"workDay"
"12042";2024-02-02;47.4166666666667;0.386;18;"Friday";"workDay"
"12043";2024-02-02;46.6666666666667;0.381;19;"Friday";"workDay"
"12044";2024-02-02;45.1666666666667;0.37;20;"Friday";"workDay"
"12045";2024-02-02;46;0.343;21;"Friday";"workDay"
"12046";2024-02-02;45.6666666666667;0.269;22;"Friday";"workDay"
"12047";2024-02-02;NA;0.184;23;"Friday";"workDay"
"12048";2024-02-03;NA;0.096;0;"Saturday";"holyDay"
"12049";2024-02-03;80.0833333333333;0.05;1;"Saturday";"holyDay"
"12050";2024-02-03;64.5;0.078;2;"Saturday";"holyDay"
"12051";2024-02-03;61.3333333333333;0.064;3;"Saturday";"holyDay"
"12052";2024-02-03;65.75;0.066;4;"Saturday";"holyDay"
"12053";2024-02-03;50.25;0.123;5;"Saturday";"holyDay"
"12054";2024-02-03;55.75;0.255;6;"Saturday";"holyDay"
"12055";2024-02-03;49.8333333333333;0.343;7;"Saturday";"holyDay"
"12056";2024-02-03;47;0.343;8;"Saturday";"holyDay"
"12057";2024-02-03;46.8333333333333;0.266;9;"Saturday";"holyDay"
"12058";2024-02-03;45.0833333333333;0.227;10;"Saturday";"holyDay"
"12059";2024-02-03;45.25;0.228;11;"Saturday";"holyDay"
"12060";2024-02-03;46;0.228;12;"Saturday";"holyDay"
"12061";2024-02-03;46.8333333333333;0.304;13;"Saturday";"holyDay"
"12062";2024-02-03;49;0.326;14;"Saturday";"holyDay"
"12063";2024-02-03;55.75;0.368;15;"Saturday";"holyDay"
"12064";2024-02-03;80.75;0.431;16;"Saturday";"holyDay"
"12065";2024-02-03;89.3333333333333;0.427;17;"Saturday";"holyDay"
"12066";2024-02-03;88.5833333333333;0.419;18;"Saturday";"holyDay"
"12067";2024-02-03;84.75;0.401;19;"Saturday";"holyDay"
"12068";2024-02-03;64.1666666666667;0.382;20;"Saturday";"holyDay"
"12069";2024-02-03;61.4166666666667;0.379;21;"Saturday";"holyDay"
"12070";2024-02-03;50.75;0.289;22;"Saturday";"holyDay"
"12071";2024-02-03;NA;0.263;23;"Saturday";"holyDay"
"12072";2024-02-04;NA;0.075;0;"Sunday";"holyDay"
"12073";2024-02-04;90.5833333333333;0.024;1;"Sunday";"holyDay"
"12074";2024-02-04;92.5;0.005;2;"Sunday";"holyDay"
"12075";2024-02-04;108.166666666667;0;3;"Sunday";"holyDay"
"12076";2024-02-04;99.3333333333333;0;4;"Sunday";"holyDay"
"12077";2024-02-04;117.916666666667;0;5;"Sunday";"holyDay"
"12078";2024-02-04;108.5;0.008;6;"Sunday";"holyDay"
"12079";2024-02-04;93;0.066;7;"Sunday";"holyDay"
"12080";2024-02-04;110.5;0.073;8;"Sunday";"holyDay"
"12081";2024-02-04;110.166666666667;0.081;9;"Sunday";"holyDay"
"12082";2024-02-04;103.916666666667;0.095;10;"Sunday";"holyDay"
"12083";2024-02-04;104.666666666667;0.103;11;"Sunday";"holyDay"
"12084";2024-02-04;124.833333333333;0.038;12;"Sunday";"holyDay"
"12085";2024-02-04;126.416666666667;0.073;13;"Sunday";"holyDay"
"12086";2024-02-04;122.833333333333;0.117;14;"Sunday";"holyDay"
"12087";2024-02-04;122.25;0.137;15;"Sunday";"holyDay"
"12088";2024-02-04;114.333333333333;0.29;16;"Sunday";"holyDay"
"12089";2024-02-04;97;0.343;17;"Sunday";"holyDay"
"12090";2024-02-04;112.416666666667;0.27;18;"Sunday";"holyDay"
"12091";2024-02-04;111;0.217;19;"Sunday";"holyDay"
"12092";2024-02-04;119;0.183;20;"Sunday";"holyDay"
"12093";2024-02-04;118.583333333333;0.182;21;"Sunday";"holyDay"
"12094";2024-02-04;126;0.127;22;"Sunday";"holyDay"
"12095";2024-02-04;NA;0.012;23;"Sunday";"holyDay"
"12096";2024-02-05;NA;0.001;0;"Monday";"workDay"
"12097";2024-02-05;138;0.001;1;"Monday";"workDay"
"12098";2024-02-05;138;0.002;2;"Monday";"workDay"
"12099";2024-02-05;137.916666666667;0.001;3;"Monday";"workDay"
"12100";2024-02-05;143.333333333333;0.012;4;"Monday";"workDay"
"12101";2024-02-05;140.916666666667;0.29;5;"Monday";"workDay"
"12102";2024-02-05;118.833333333333;0.439;6;"Monday";"workDay"
"12103";2024-02-05;102.166666666667;0.465;7;"Monday";"workDay"
"12104";2024-02-05;171.083333333333;0.424;8;"Monday";"workDay"
"12105";2024-02-05;175.416666666667;0.401;9;"Monday";"workDay"
"12106";2024-02-05;179.583333333333;0.345;10;"Monday";"workDay"
"12107";2024-02-05;190;0.358;11;"Monday";"workDay"
"12108";2024-02-05;196.916666666667;0.362;12;"Monday";"workDay"
"12109";2024-02-05;204.583333333333;0.402;13;"Monday";"workDay"
"12110";2024-02-05;207.083333333333;0.416;14;"Monday";"workDay"
"12111";2024-02-05;209.916666666667;0.453;15;"Monday";"workDay"
"12112";2024-02-05;169.166666666667;0.51;16;"Monday";"workDay"
"12113";2024-02-05;149.25;0.513;17;"Monday";"workDay"
"12114";2024-02-05;176;0.461;18;"Monday";"workDay"
"12115";2024-02-05;168.416666666667;0.451;19;"Monday";"workDay"
"12116";2024-02-05;149.5;0.445;20;"Monday";"workDay"
"12117";2024-02-05;133.833333333333;0.42;21;"Monday";"workDay"
"12118";2024-02-05;139;0.353;22;"Monday";"workDay"
"12119";2024-02-05;NA;0.264;23;"Monday";"workDay"
"12120";2024-02-06;NA;0.21;0;"Tuesday";"workDay"
"12121";2024-02-06;149;0.075;1;"Tuesday";"workDay"
"12122";2024-02-06;147.833333333333;0.037;2;"Tuesday";"workDay"
"12123";2024-02-06;143.25;0.023;3;"Tuesday";"workDay"
"12124";2024-02-06;141.333333333333;0.15;4;"Tuesday";"workDay"
"12125";2024-02-06;124.75;0.373;5;"Tuesday";"workDay"
"12126";2024-02-06;111.416666666667;0.508;6;"Tuesday";"workDay"
"12127";2024-02-06;91.75;0.462;7;"Tuesday";"workDay"
"12128";2024-02-06;107.083333333333;0.457;8;"Tuesday";"workDay"
"12129";2024-02-06;122.583333333333;0.438;9;"Tuesday";"workDay"
"12130";2024-02-06;120.083333333333;0.435;10;"Tuesday";"workDay"
"12131";2024-02-06;121.083333333333;0.441;11;"Tuesday";"workDay"
"12132";2024-02-06;121.083333333333;0.434;12;"Tuesday";"workDay"
"12133";2024-02-06;121;0.447;13;"Tuesday";"workDay"
"12134";2024-02-06;120.75;0.448;14;"Tuesday";"workDay"
"12135";2024-02-06;122.333333333333;0.453;15;"Tuesday";"workDay"
"12136";2024-02-06;125.5;0.469;16;"Tuesday";"workDay"
"12137";2024-02-06;113.583333333333;0.462;17;"Tuesday";"workDay"
"12138";2024-02-06;111;0.456;18;"Tuesday";"workDay"
"12139";2024-02-06;115.666666666667;0.441;19;"Tuesday";"workDay"
"12140";2024-02-06;132.75;0.421;20;"Tuesday";"workDay"
"12141";2024-02-06;142.5;0.421;21;"Tuesday";"workDay"
"12142";2024-02-06;141.5;0.397;22;"Tuesday";"workDay"
"12143";2024-02-06;NA;0.307;23;"Tuesday";"workDay"
"12144";2024-02-07;NA;0.277;0;"Wednesday";"workDay"
"12145";2024-02-07;128.166666666667;0.323;1;"Wednesday";"workDay"
"12146";2024-02-07;131.166666666667;0.348;2;"Wednesday";"workDay"
"12147";2024-02-07;119.75;0.406;3;"Wednesday";"workDay"
"12148";2024-02-07;96.5833333333333;0.445;4;"Wednesday";"workDay"
"12149";2024-02-07;78.9166666666667;0.558;5;"Wednesday";"workDay"
"12150";2024-02-07;126.75;0.647;6;"Wednesday";"workDay"
"12151";2024-02-07;139.666666666667;0.649;7;"Wednesday";"workDay"
"12152";2024-02-07;145.75;0.638;8;"Wednesday";"workDay"
"12153";2024-02-07;144.083333333333;0.606;9;"Wednesday";"workDay"
"12154";2024-02-07;136;0.582;10;"Wednesday";"workDay"
"12155";2024-02-07;188.083333333333;0.566;11;"Wednesday";"workDay"
"12156";2024-02-07;208.083333333333;0.584;12;"Wednesday";"workDay"
"12157";2024-02-07;220.25;0.577;13;"Wednesday";"workDay"
"12158";2024-02-07;235;0.647;14;"Wednesday";"workDay"
"12159";2024-02-07;227.916666666667;0.726;15;"Wednesday";"workDay"
"12160";2024-02-07;223.416666666667;0.896;16;"Wednesday";"workDay"
"12161";2024-02-07;236.666666666667;1.016;17;"Wednesday";"workDay"
"12162";2024-02-07;191.333333333333;0.818;18;"Wednesday";"workDay"
"12163";2024-02-07;249.666666666667;0.745;19;"Wednesday";"workDay"
"12164";2024-02-07;239.75;0.654;20;"Wednesday";"workDay"
"12165";2024-02-07;219.5;0.624;21;"Wednesday";"workDay"
"12166";2024-02-07;184.25;0.591;22;"Wednesday";"workDay"
"12167";2024-02-07;NA;0.55;23;"Wednesday";"workDay"
"12168";2024-02-08;NA;0.546;0;"Thursday";"workDay"
"12169";2024-02-08;110.083333333333;0.538;1;"Thursday";"workDay"
"12170";2024-02-08;124.25;0.531;2;"Thursday";"workDay"
"12171";2024-02-08;118.75;0.529;3;"Thursday";"workDay"
"12172";2024-02-08;111.75;0.567;4;"Thursday";"workDay"
"12173";2024-02-08;114.75;0.65;5;"Thursday";"workDay"
"12174";2024-02-08;148.333333333333;0.821;6;"Thursday";"workDay"
"12175";2024-02-08;160.416666666667;0.993;7;"Thursday";"workDay"
"12176";2024-02-08;169.083333333333;0.847;8;"Thursday";"workDay"
"12177";2024-02-08;157.083333333333;0.73;9;"Thursday";"workDay"
"12178";2024-02-08;145.166666666667;0.685;10;"Thursday";"workDay"
"12179";2024-02-08;135.666666666667;0.667;11;"Thursday";"workDay"
"12180";2024-02-08;145.583333333333;0.679;12;"Thursday";"workDay"
"12181";2024-02-08;172.5;0.708;13;"Thursday";"workDay"
"12182";2024-02-08;188.666666666667;0.704;14;"Thursday";"workDay"
"12183";2024-02-08;188.666666666667;0.694;15;"Thursday";"workDay"
"12184";2024-02-08;201.166666666667;0.768;16;"Thursday";"workDay"
"12185";2024-02-08;202.083333333333;0.706;17;"Thursday";"workDay"
"12186";2024-02-08;208.333333333333;0.642;18;"Thursday";"workDay"
"12187";2024-02-08;187.75;0.621;19;"Thursday";"workDay"
"12188";2024-02-08;160.916666666667;0.601;20;"Thursday";"workDay"
"12189";2024-02-08;161;0.564;21;"Thursday";"workDay"
"12190";2024-02-08;131.583333333333;0.492;22;"Thursday";"workDay"
"12191";2024-02-08;NA;0.451;23;"Thursday";"workDay"
"12192";2024-02-09;NA;0.437;0;"Friday";"workDay"
"12193";2024-02-09;137.333333333333;0.416;1;"Friday";"workDay"
"12194";2024-02-09;135.916666666667;0.385;2;"Friday";"workDay"
"12195";2024-02-09;121.583333333333;0.373;3;"Friday";"workDay"
"12196";2024-02-09;110.833333333333;0.383;4;"Friday";"workDay"
"12197";2024-02-09;123.083333333333;0.392;5;"Friday";"workDay"
"12198";2024-02-09;156;0.47;6;"Friday";"workDay"
"12199";2024-02-09;146.416666666667;0.464;7;"Friday";"workDay"
"12200";2024-02-09;138.666666666667;0.475;8;"Friday";"workDay"
"12201";2024-02-09;128.916666666667;0.488;9;"Friday";"workDay"
"12202";2024-02-09;122.5;0.487;10;"Friday";"workDay"
"12203";2024-02-09;123.333333333333;0.476;11;"Friday";"workDay"
"12204";2024-02-09;123.083333333333;0.469;12;"Friday";"workDay"
"12205";2024-02-09;125.083333333333;0.512;13;"Friday";"workDay"
"12206";2024-02-09;122.333333333333;0.508;14;"Friday";"workDay"
"12207";2024-02-09;125.916666666667;0.513;15;"Friday";"workDay"
"12208";2024-02-09;122.583333333333;0.553;16;"Friday";"workDay"
"12209";2024-02-09;121.25;0.566;17;"Friday";"workDay"
"12210";2024-02-09;117.166666666667;0.529;18;"Friday";"workDay"
"12211";2024-02-09;106.916666666667;0.501;19;"Friday";"workDay"
"12212";2024-02-09;101.916666666667;0.493;20;"Friday";"workDay"
"12213";2024-02-09;93.9166666666667;0.484;21;"Friday";"workDay"
"12214";2024-02-09;88.5833333333333;0.472;22;"Friday";"workDay"
"12215";2024-02-09;NA;0.456;23;"Friday";"workDay"
"12216";2024-02-10;NA;0.462;0;"Saturday";"holyDay"
"12217";2024-02-10;63.6666666666667;0.465;1;"Saturday";"holyDay"
"12218";2024-02-10;63.5;0.465;2;"Saturday";"holyDay"
"12219";2024-02-10;57.1666666666667;0.465;3;"Saturday";"holyDay"
"12220";2024-02-10;50.8333333333333;0.472;4;"Saturday";"holyDay"
"12221";2024-02-10;69.5833333333333;0.467;5;"Saturday";"holyDay"
"12222";2024-02-10;75.25;0.472;6;"Saturday";"holyDay"
"12223";2024-02-10;81;0.483;7;"Saturday";"holyDay"
"12224";2024-02-10;96.8333333333333;0.49;8;"Saturday";"holyDay"
"12225";2024-02-10;97.5;0.503;9;"Saturday";"holyDay"
"12226";2024-02-10;92.8333333333333;0.501;10;"Saturday";"holyDay"
"12227";2024-02-10;93.25;0.493;11;"Saturday";"holyDay"
"12228";2024-02-10;77.3333333333333;0.485;12;"Saturday";"holyDay"
"12229";2024-02-10;98.8333333333333;0.499;13;"Saturday";"holyDay"
"12230";2024-02-10;105.416666666667;0.507;14;"Saturday";"holyDay"
"12231";2024-02-10;111.166666666667;0.514;15;"Saturday";"holyDay"
"12232";2024-02-10;117.416666666667;0.659;16;"Saturday";"holyDay"
"12233";2024-02-10;117.833333333333;0.636;17;"Saturday";"holyDay"
"12234";2024-02-10;114.666666666667;0.515;18;"Saturday";"holyDay"
"12235";2024-02-10;106.916666666667;0.487;19;"Saturday";"holyDay"
"12236";2024-02-10;92.8333333333333;0.478;20;"Saturday";"holyDay"
"12237";2024-02-10;81.3333333333333;0.472;21;"Saturday";"holyDay"
"12238";2024-02-10;90.25;0.462;22;"Saturday";"holyDay"
"12239";2024-02-10;NA;0.414;23;"Saturday";"holyDay"
"12240";2024-02-11;NA;0.4;0;"Sunday";"holyDay"
"12241";2024-02-11;109.75;0.392;1;"Sunday";"holyDay"
"12242";2024-02-11;134.916666666667;0.349;2;"Sunday";"holyDay"
"12243";2024-02-11;146.75;0.325;3;"Sunday";"holyDay"
"12244";2024-02-11;126;0.345;4;"Sunday";"holyDay"
"12245";2024-02-11;129.416666666667;0.367;5;"Sunday";"holyDay"
"12246";2024-02-11;136.416666666667;0.396;6;"Sunday";"holyDay"
"12247";2024-02-11;136.666666666667;0.41;7;"Sunday";"holyDay"
"12248";2024-02-11;133.916666666667;0.432;8;"Sunday";"holyDay"
"12249";2024-02-11;142.083333333333;0.456;9;"Sunday";"holyDay"
"12250";2024-02-11;129.833333333333;0.477;10;"Sunday";"holyDay"
"12251";2024-02-11;133.416666666667;0.47;11;"Sunday";"holyDay"
"12252";2024-02-11;130.5;0.46;12;"Sunday";"holyDay"
"12253";2024-02-11;122.583333333333;0.472;13;"Sunday";"holyDay"
"12254";2024-02-11;123.083333333333;0.492;14;"Sunday";"holyDay"
"12255";2024-02-11;117.416666666667;0.527;15;"Sunday";"holyDay"
"12256";2024-02-11;116;0.584;16;"Sunday";"holyDay"
"12257";2024-02-11;116;0.601;17;"Sunday";"holyDay"
"12258";2024-02-11;113.583333333333;0.559;18;"Sunday";"holyDay"
"12259";2024-02-11;114.666666666667;0.571;19;"Sunday";"holyDay"
"12260";2024-02-11;117.416666666667;0.521;20;"Sunday";"holyDay"
"12261";2024-02-11;108.166666666667;0.506;21;"Sunday";"holyDay"
"12262";2024-02-11;84.3333333333333;0.476;22;"Sunday";"holyDay"
"12263";2024-02-11;NA;0.48;23;"Sunday";"holyDay"
"12264";2024-02-12;NA;0.459;0;"Monday";"workDay"
"12265";2024-02-12;91.4166666666667;0.452;1;"Monday";"workDay"
"12266";2024-02-12;100.166666666667;0.443;2;"Monday";"workDay"
"12267";2024-02-12;94.5833333333333;0.441;3;"Monday";"workDay"
"12268";2024-02-12;87.3333333333333;0.485;4;"Monday";"workDay"
"12269";2024-02-12;105.75;0.567;5;"Monday";"workDay"
"12270";2024-02-12;125;0.637;6;"Monday";"workDay"
"12271";2024-02-12;141.583333333333;0.775;7;"Monday";"workDay"
"12272";2024-02-12;145.666666666667;0.719;8;"Monday";"workDay"
"12273";2024-02-12;147.083333333333;0.637;9;"Monday";"workDay"
"12274";2024-02-12;136.833333333333;0.59;10;"Monday";"workDay"
"12275";2024-02-12;127.916666666667;0.502;11;"Monday";"workDay"
"12276";2024-02-12;150.75;0.475;12;"Monday";"workDay"
"12277";2024-02-12;129.666666666667;0.477;13;"Monday";"workDay"
"12278";2024-02-12;120.916666666667;0.495;14;"Monday";"workDay"
"12279";2024-02-12;132.416666666667;0.585;15;"Monday";"workDay"
"12280";2024-02-12;130.5;0.7;16;"Monday";"workDay"
"12281";2024-02-12;130;0.716;17;"Monday";"workDay"
"12282";2024-02-12;129.416666666667;0.664;18;"Monday";"workDay"
"12283";2024-02-12;126.333333333333;0.59;19;"Monday";"workDay"
"12284";2024-02-12;99.1666666666667;0.533;20;"Monday";"workDay"
"12285";2024-02-12;90.8333333333333;0.489;21;"Monday";"workDay"
"12286";2024-02-12;96.4166666666667;0.46;22;"Monday";"workDay"
"12287";2024-02-12;NA;0.494;23;"Monday";"workDay"
"12288";2024-02-13;NA;0.487;0;"Tuesday";"workDay"
"12289";2024-02-13;114.083333333333;0.473;1;"Tuesday";"workDay"
"12290";2024-02-13;128.166666666667;0.451;2;"Tuesday";"workDay"
"12291";2024-02-13;143.833333333333;0.448;3;"Tuesday";"workDay"
"12292";2024-02-13;132.166666666667;0.467;4;"Tuesday";"workDay"
"12293";2024-02-13;131.583333333333;0.493;5;"Tuesday";"workDay"
"12294";2024-02-13;152.75;0.564;6;"Tuesday";"workDay"
"12295";2024-02-13;161.666666666667;0.662;7;"Tuesday";"workDay"
"12296";2024-02-13;140.333333333333;0.559;8;"Tuesday";"workDay"
"12297";2024-02-13;132.833333333333;0.516;9;"Tuesday";"workDay"
"12298";2024-02-13;125.166666666667;0.476;10;"Tuesday";"workDay"
"12299";2024-02-13;140.916666666667;0.451;11;"Tuesday";"workDay"
"12300";2024-02-13;145.916666666667;0.449;12;"Tuesday";"workDay"
"12301";2024-02-13;143.083333333333;0.47;13;"Tuesday";"workDay"
"12302";2024-02-13;125.083333333333;0.527;14;"Tuesday";"workDay"
"12303";2024-02-13;154.666666666667;0.581;15;"Tuesday";"workDay"
"12304";2024-02-13;163.583333333333;0.708;16;"Tuesday";"workDay"
"12305";2024-02-13;172.25;0.742;17;"Tuesday";"workDay"
"12306";2024-02-13;152.666666666667;0.678;18;"Tuesday";"workDay"
"12307";2024-02-13;125.583333333333;0.581;19;"Tuesday";"workDay"
"12308";2024-02-13;104.833333333333;0.536;20;"Tuesday";"workDay"
"12309";2024-02-13;108;0.51;21;"Tuesday";"workDay"
"12310";2024-02-13;120.583333333333;0.483;22;"Tuesday";"workDay"
"12311";2024-02-13;NA;0.452;23;"Tuesday";"workDay"
"12312";2024-02-14;NA;0.442;0;"Wednesday";"workDay"
"12313";2024-02-14;189.416666666667;0.416;1;"Wednesday";"workDay"
"12314";2024-02-14;200.25;0.408;2;"Wednesday";"workDay"
"12315";2024-02-14;203.416666666667;0.41;3;"Wednesday";"workDay"
"12316";2024-02-14;192.416666666667;0.436;4;"Wednesday";"workDay"
"12317";2024-02-14;152;0.471;5;"Wednesday";"workDay"
"12318";2024-02-14;166.25;0.542;6;"Wednesday";"workDay"
"12319";2024-02-14;177.583333333333;0.594;7;"Wednesday";"workDay"
"12320";2024-02-14;144.333333333333;0.519;8;"Wednesday";"workDay"
"12321";2024-02-14;167.833333333333;0.476;9;"Wednesday";"workDay"
"12322";2024-02-14;165.25;0.472;10;"Wednesday";"workDay"
"12323";2024-02-14;163.916666666667;0.467;11;"Wednesday";"workDay"
"12324";2024-02-14;154.416666666667;0.476;12;"Wednesday";"workDay"
"12325";2024-02-14;124;0.515;13;"Wednesday";"workDay"
"12326";2024-02-14;126.416666666667;0.538;14;"Wednesday";"workDay"
"12327";2024-02-14;142.833333333333;0.586;15;"Wednesday";"workDay"
"12328";2024-02-14;136.833333333333;0.619;16;"Wednesday";"workDay"
"12329";2024-02-14;134.083333333333;0.653;17;"Wednesday";"workDay"
"12330";2024-02-14;136.5;0.63;18;"Wednesday";"workDay"
"12331";2024-02-14;123.166666666667;0.57;19;"Wednesday";"workDay"
"12332";2024-02-14;90.0833333333333;0.519;20;"Wednesday";"workDay"
"12333";2024-02-14;80.3333333333333;0.508;21;"Wednesday";"workDay"
"12334";2024-02-14;88.8333333333333;0.476;22;"Wednesday";"workDay"
"12335";2024-02-14;NA;0.46;23;"Wednesday";"workDay"
"12336";2024-02-15;NA;0.456;0;"Thursday";"workDay"
"12337";2024-02-15;79.25;0.45;1;"Thursday";"workDay"
"12338";2024-02-15;77.5833333333333;0.445;2;"Thursday";"workDay"
"12339";2024-02-15;68.4166666666667;0.462;3;"Thursday";"workDay"
"12340";2024-02-15;67;0.481;4;"Thursday";"workDay"
"12341";2024-02-15;75.25;0.538;5;"Thursday";"workDay"
"12342";2024-02-15;94;0.608;6;"Thursday";"workDay"
"12343";2024-02-15;93.25;0.616;7;"Thursday";"workDay"
"12344";2024-02-15;90.5;0.587;8;"Thursday";"workDay"
"12345";2024-02-15;72.0833333333333;0.553;9;"Thursday";"workDay"
"12346";2024-02-15;66.4166666666667;0.522;10;"Thursday";"workDay"
"12347";2024-02-15;76.0833333333333;0.497;11;"Thursday";"workDay"
"12348";2024-02-15;83.4166666666667;0.493;12;"Thursday";"workDay"
"12349";2024-02-15;78.0833333333333;0.521;13;"Thursday";"workDay"
"12350";2024-02-15;84.75;0.559;14;"Thursday";"workDay"
"12351";2024-02-15;106.25;0.587;15;"Thursday";"workDay"
"12352";2024-02-15;100.833333333333;0.633;16;"Thursday";"workDay"
"12353";2024-02-15;100;0.648;17;"Thursday";"workDay"
"12354";2024-02-15;83.5;0.564;18;"Thursday";"workDay"
"12355";2024-02-15;70.0833333333333;0.519;19;"Thursday";"workDay"
"12356";2024-02-15;70.1666666666667;0.467;20;"Thursday";"workDay"
"12357";2024-02-15;66;0.467;21;"Thursday";"workDay"
"12358";2024-02-15;72.25;0.439;22;"Thursday";"workDay"
"12359";2024-02-15;NA;0.386;23;"Thursday";"workDay"
"12360";2024-02-16;NA;0.381;0;"Friday";"workDay"
"12361";2024-02-16;74;0.372;1;"Friday";"workDay"
"12362";2024-02-16;74;0.364;2;"Friday";"workDay"
"12363";2024-02-16;72.5833333333333;0.383;3;"Friday";"workDay"
"12364";2024-02-16;68.9166666666667;0.399;4;"Friday";"workDay"
"12365";2024-02-16;63.5;0.415;5;"Friday";"workDay"
"12366";2024-02-16;56.3333333333333;0.458;6;"Friday";"workDay"
"12367";2024-02-16;52.4166666666667;0.471;7;"Friday";"workDay"
"12368";2024-02-16;55.9166666666667;0.456;8;"Friday";"workDay"
"12369";2024-02-16;62;0.405;9;"Friday";"workDay"
"12370";2024-02-16;94.5;0.395;10;"Friday";"workDay"
"12371";2024-02-16;111;0.39;11;"Friday";"workDay"
"12372";2024-02-16;101.833333333333;0.39;12;"Friday";"workDay"
"12373";2024-02-16;70.75;0.401;13;"Friday";"workDay"
"12374";2024-02-16;71.6666666666667;0.44;14;"Friday";"workDay"
"12375";2024-02-16;66.75;0.434;15;"Friday";"workDay"
